,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind
21890,AL011950,ABLE,19500814,1800,  ,HU,23.9N,66.0W,65
21891,AL011950,ABLE,19500815,0,  ,HU,24.4N,66.2W,65
21892,AL011950,ABLE,19500815,600,  ,HU,24.8N,66.5W,65
21893,AL011950,ABLE,19500815,1200,  ,HU,25.2N,66.8W,70
21894,AL011950,ABLE,19500815,1800,  ,HU,25.5N,67.5W,75
21895,AL011950,ABLE,19500816,0,  ,HU,25.7N,68.1W,80
21896,AL011950,ABLE,19500816,600,  ,HU,25.7N,68.7W,80
21897,AL011950,ABLE,19500816,1200,  ,HU,25.5N,69.3W,80
21898,AL011950,ABLE,19500816,1800,  ,HU,25.4N,69.8W,85
21899,AL011950,ABLE,19500817,0,  ,HU,25.4N,70.6W,90
21900,AL011950,ABLE,19500817,600,  ,HU,25.4N,71.5W,95
21901,AL011950,ABLE,19500817,1200,  ,HU,25.5N,72.6W,100
21902,AL011950,ABLE,19500817,1800,  ,HU,25.9N,73.3W,100
21903,AL011950,ABLE,19500818,0,  ,HU,26.7N,73.9W,100
21904,AL011950,ABLE,19500818,600,  ,HU,27.3N,74.4W,100
21905,AL011950,ABLE,19500818,1200,  ,HU,27.9N,74.9W,100
21906,AL011950,ABLE,19500818,1800,  ,HU,28.4N,75.3W,105
21907,AL011950,ABLE,19500819,0,  ,HU,29.1N,75.5W,105
21908,AL011950,ABLE,19500819,600,  ,HU,29.9N,75.5W,105
21909,AL011950,ABLE,19500819,1200,  ,HU,30.7N,75.5W,105
21910,AL011950,ABLE,19500819,1800,  ,HU,31.7N,75.5W,110
21911,AL011950,ABLE,19500820,0,  ,HU,32.8N,75.2W,110
21912,AL011950,ABLE,19500820,600,  ,HU,34.4N,74.3W,105
21913,AL011950,ABLE,19500820,1200,  ,HU,36.0N,72.7W,100
21914,AL011950,ABLE,19500820,1800,  ,HU,37.6N,71.0W,90
21915,AL011950,ABLE,19500821,0,  ,HU,39.3N,69.4W,80
21916,AL011950,ABLE,19500821,600,  ,HU,41.2N,67.3W,70
21917,AL011950,ABLE,19500821,1200,  ,HU,43.3N,65.0W,65
21918,AL011950,ABLE,19500821,1600, L,HU,44.6N,63.7W,65
21940,AL021950,BAKER,19500821,0,  ,HU,16.6N,58.8W,65
21941,AL021950,BAKER,19500821,600,  ,HU,16.8N,59.8W,70
21942,AL021950,BAKER,19500821,1200,  ,HU,16.9N,60.6W,70
21943,AL021950,BAKER,19500821,1800,  ,HU,17.0N,61.0W,75
21944,AL021950,BAKER,19500822,0,  ,HU,17.0N,61.4W,85
21945,AL021950,BAKER,19500822,600,  ,HU,16.9N,61.8W,75
21972,AL021950,BAKER,19500829,0,  ,HU,23.5N,87.7W,65
21973,AL021950,BAKER,19500829,600,  ,HU,23.7N,88.0W,75
21974,AL021950,BAKER,19500829,1200,  ,HU,23.9N,88.3W,80
21975,AL021950,BAKER,19500829,1800,  ,HU,24.1N,88.4W,85
21976,AL021950,BAKER,19500830,0,  ,HU,24.7N,88.6W,90
21977,AL021950,BAKER,19500830,600,  ,HU,25.7N,88.8W,90
21978,AL021950,BAKER,19500830,1200,  ,HU,27.0N,89.0W,90
21979,AL021950,BAKER,19500830,1800,  ,HU,28.2N,88.7W,85
21980,AL021950,BAKER,19500831,0,  ,HU,29.4N,88.2W,75
21981,AL021950,BAKER,19500831,300, L,HU,30.2N,88.0W,75
21982,AL021950,BAKER,19500831,400, L,HU,30.7N,87.9W,75
22016,AL031950,CHARLIE,19500828,0,  ,HU,22.3N,53.7W,65
22017,AL031950,CHARLIE,19500828,600,  ,HU,23.8N,54.6W,70
22018,AL031950,CHARLIE,19500828,1200,  ,HU,25.0N,55.5W,75
22019,AL031950,CHARLIE,19500828,1800,  ,HU,26.1N,56.4W,80
22020,AL031950,CHARLIE,19500829,0,  ,HU,27.1N,57.1W,80
22021,AL031950,CHARLIE,19500829,600,  ,HU,28.3N,57.3W,80
22022,AL031950,CHARLIE,19500829,1200,  ,HU,29.5N,57.5W,85
22023,AL031950,CHARLIE,19500829,1800,  ,HU,30.4N,57.5W,90
22024,AL031950,CHARLIE,19500830,0,  ,HU,31.2N,57.1W,90
22025,AL031950,CHARLIE,19500830,600,  ,HU,31.9N,56.6W,90
22026,AL031950,CHARLIE,19500830,1200,  ,HU,32.5N,56.1W,90
22027,AL031950,CHARLIE,19500830,1800,  ,HU,32.8N,56.0W,90
22028,AL031950,CHARLIE,19500831,0,  ,HU,32.9N,56.2W,90
22029,AL031950,CHARLIE,19500831,600,  ,HU,32.8N,56.4W,90
22030,AL031950,CHARLIE,19500831,1200,  ,HU,32.8N,56.7W,95
22031,AL031950,CHARLIE,19500831,1800,  ,HU,32.8N,57.3W,95
22032,AL031950,CHARLIE,19500901,0,  ,HU,32.8N,57.9W,95
22033,AL031950,CHARLIE,19500901,600,  ,HU,32.7N,58.4W,90
22034,AL031950,CHARLIE,19500901,1200,  ,HU,32.6N,58.9W,85
22035,AL031950,CHARLIE,19500901,1800,  ,HU,32.7N,59.5W,85
22036,AL031950,CHARLIE,19500902,0,  ,HU,33.0N,60.1W,80
22037,AL031950,CHARLIE,19500902,600,  ,HU,33.3N,60.7W,80
22038,AL031950,CHARLIE,19500902,1200,  ,HU,33.7N,61.2W,75
22039,AL031950,CHARLIE,19500902,1800,  ,HU,34.3N,61.4W,75
22040,AL031950,CHARLIE,19500903,0,  ,HU,34.9N,61.5W,75
22041,AL031950,CHARLIE,19500903,600,  ,HU,35.4N,61.3W,75
22042,AL031950,CHARLIE,19500903,1200,  ,HU,36.0N,61.0W,75
22043,AL031950,CHARLIE,19500903,1800,  ,HU,36.3N,60.7W,70
22044,AL031950,CHARLIE,19500904,0,  ,HU,36.6N,60.1W,65
22045,AL031950,CHARLIE,19500904,600,  ,HU,37.1N,59.3W,65
22051,AL041950,DOG,19500830,1800,  ,HU,15.2N,55.6W,80
22052,AL041950,DOG,19500831,0,  ,HU,15.5N,56.9W,90
22053,AL041950,DOG,19500831,600,  ,HU,15.9N,58.1W,100
22054,AL041950,DOG,19500831,1200,  ,HU,16.2N,59.2W,110
22055,AL041950,DOG,19500831,1800,  ,HU,16.5N,60.1W,115
22056,AL041950,DOG,19500901,0,  ,HU,16.8N,60.9W,115
22057,AL041950,DOG,19500901,600,  ,HU,17.2N,61.7W,115
22058,AL041950,DOG,19500901,1200,  ,HU,17.7N,62.4W,110
22059,AL041950,DOG,19500901,1800,  ,HU,18.2N,63.1W,105
22060,AL041950,DOG,19500902,0,  ,HU,18.6N,63.5W,105
22061,AL041950,DOG,19500902,600,  ,HU,19.1N,63.9W,100
22062,AL041950,DOG,19500902,1200,  ,HU,19.5N,64.3W,100
22063,AL041950,DOG,19500902,1800,  ,HU,20.1N,64.7W,105
22064,AL041950,DOG,19500903,0,  ,HU,20.6N,64.9W,105
22065,AL041950,DOG,19500903,600,  ,HU,21.1N,65.0W,105
22066,AL041950,DOG,19500903,1200,  ,HU,21.6N,65.1W,105
22067,AL041950,DOG,19500903,1800,  ,HU,22.1N,65.2W,105
22068,AL041950,DOG,19500904,0,  ,HU,22.4N,65.4W,105
22069,AL041950,DOG,19500904,600,  ,HU,22.7N,65.7W,105
22070,AL041950,DOG,19500904,1200,  ,HU,23.1N,66.0W,105
22071,AL041950,DOG,19500904,1800,  ,HU,23.4N,66.4W,110
22072,AL041950,DOG,19500905,0,  ,HU,23.7N,66.8W,115
22073,AL041950,DOG,19500905,600,  ,HU,24.1N,67.3W,120
22074,AL041950,DOG,19500905,1200,  ,HU,24.6N,67.7W,125
22075,AL041950,DOG,19500905,1800,  ,HU,25.3N,68.2W,125
22076,AL041950,DOG,19500906,0,  ,HU,26.1N,68.4W,125
22077,AL041950,DOG,19500906,600,  ,HU,26.8N,68.4W,120
22078,AL041950,DOG,19500906,1200,  ,HU,27.5N,68.2W,120
22079,AL041950,DOG,19500906,1800,  ,HU,28.2N,68.1W,120
22080,AL041950,DOG,19500907,0,  ,HU,28.9N,68.0W,115
22081,AL041950,DOG,19500907,600,  ,HU,29.6N,67.9W,105
22082,AL041950,DOG,19500907,1200,  ,HU,30.2N,67.6W,100
22083,AL041950,DOG,19500907,1800,  ,HU,30.4N,67.4W,85
22084,AL041950,DOG,19500908,0,  ,HU,30.6N,67.3W,80
22085,AL041950,DOG,19500908,600,  ,HU,30.8N,67.4W,75
22086,AL041950,DOG,19500908,1200,  ,HU,30.9N,67.6W,75
22087,AL041950,DOG,19500908,1800,  ,HU,31.0N,67.9W,75
22088,AL041950,DOG,19500909,0,  ,HU,31.0N,68.2W,70
22089,AL041950,DOG,19500909,600,  ,HU,30.9N,68.5W,70
22090,AL041950,DOG,19500909,1200,  ,HU,30.6N,68.9W,70
22091,AL041950,DOG,19500909,1800,  ,HU,30.5N,69.3W,65
22092,AL041950,DOG,19500910,0,  ,HU,30.4N,70.0W,65
22093,AL041950,DOG,19500910,600,  ,HU,30.5N,70.6W,65
22094,AL041950,DOG,19500910,1200,  ,HU,31.0N,71.0W,65
22095,AL041950,DOG,19500910,1800,  ,HU,32.0N,71.5W,65
22096,AL041950,DOG,19500911,0,  ,HU,33.3N,72.1W,75
22097,AL041950,DOG,19500911,600,  ,HU,34.9N,72.2W,80
22098,AL041950,DOG,19500911,1200,  ,HU,36.4N,71.9W,85
22099,AL041950,DOG,19500911,1800,  ,HU,37.9N,71.4W,85
22132,AL051950,EASY,19500903,0,  ,HU,21.4N,82.7W,70
22133,AL051950,EASY,19500903,100, L,HU,21.5N,82.6W,70
22134,AL051950,EASY,19500903,600,  ,HU,22.4N,82.4W,80
22135,AL051950,EASY,19500903,700, L,HU,22.7N,82.3W,80
22136,AL051950,EASY,19500903,1200,  ,HU,23.8N,82.3W,75
22137,AL051950,EASY,19500903,1800,  ,HU,24.9N,82.6W,75
22138,AL051950,EASY,19500904,0,  ,HU,26.2N,82.8W,80
22139,AL051950,EASY,19500904,600,  ,HU,27.1N,83.3W,85
22140,AL051950,EASY,19500904,1200,  ,HU,27.7N,83.5W,85
22141,AL051950,EASY,19500904,1800,  ,HU,28.0N,83.8W,85
22142,AL051950,EASY,19500905,0,  ,HU,28.1N,83.7W,95
22143,AL051950,EASY,19500905,600,  ,HU,28.5N,83.3W,105
22144,AL051950,EASY,19500905,1200,  ,HU,28.8N,83.0W,105
22145,AL051950,EASY,19500905,1700, L,HU,29.1N,82.8W,105
22146,AL051950,EASY,19500905,1800,  ,HU,29.1N,82.8W,105
22147,AL051950,EASY,19500906,0,  ,HU,28.7N,82.8W,95
22148,AL051950,EASY,19500906,400, L,HU,28.5N,82.7W,90
22149,AL051950,EASY,19500906,600,  ,HU,28.4N,82.6W,75
22176,AL061950,FOX,19500911,600,  ,HU,18.7N,50.2W,65
22177,AL061950,FOX,19500911,1200,  ,HU,19.1N,50.7W,70
22178,AL061950,FOX,19500911,1800,  ,HU,19.6N,51.2W,75
22179,AL061950,FOX,19500912,0,  ,HU,20.2N,51.8W,75
22180,AL061950,FOX,19500912,600,  ,HU,21.0N,52.5W,80
22181,AL061950,FOX,19500912,1200,  ,HU,21.7N,53.4W,80
22182,AL061950,FOX,19500912,1800,  ,HU,22.3N,54.2W,85
22183,AL061950,FOX,19500913,0,  ,HU,22.7N,55.0W,90
22184,AL061950,FOX,19500913,600,  ,HU,22.9N,55.8W,95
22185,AL061950,FOX,19500913,1200,  ,HU,23.1N,56.5W,95
22186,AL061950,FOX,19500913,1800,  ,HU,23.3N,57.2W,100
22187,AL061950,FOX,19500914,0,  ,HU,23.6N,57.8W,105
22188,AL061950,FOX,19500914,600,  ,HU,23.8N,58.4W,110
22189,AL061950,FOX,19500914,1200,  ,HU,24.1N,58.9W,115
22190,AL061950,FOX,19500914,1800,  ,HU,24.9N,59.4W,120
22191,AL061950,FOX,19500915,0,  ,HU,25.9N,59.7W,120
22192,AL061950,FOX,19500915,600,  ,HU,27.0N,59.8W,120
22193,AL061950,FOX,19500915,1200,  ,HU,28.2N,59.7W,120
22194,AL061950,FOX,19500915,1800,  ,HU,30.2N,59.3W,115
22195,AL061950,FOX,19500916,0,  ,HU,32.6N,58.2W,110
22196,AL061950,FOX,19500916,600,  ,HU,34.7N,56.5W,105
22197,AL061950,FOX,19500916,1200,  ,HU,36.5N,54.5W,100
22198,AL061950,FOX,19500916,1800,  ,HU,37.8N,52.2W,90
22199,AL061950,FOX,19500917,0,  ,HU,39.5N,48.5W,85
22200,AL061950,FOX,19500917,600,  ,HU,42.5N,43.5W,70
22219,AL071950,GEORGE,19501001,1200,  ,HU,29.8N,64.3W,65
22220,AL071950,GEORGE,19501001,1800,  ,HU,29.8N,64.5W,70
22221,AL071950,GEORGE,19501002,0,  ,HU,30.0N,64.7W,75
22222,AL071950,GEORGE,19501002,600,  ,HU,30.4N,64.9W,80
22223,AL071950,GEORGE,19501002,1200,  ,HU,30.8N,65.1W,85
22224,AL071950,GEORGE,19501002,1800,  ,HU,31.0N,65.7W,85
22225,AL071950,GEORGE,19501003,0,  ,HU,31.2N,66.2W,90
22226,AL071950,GEORGE,19501003,600,  ,HU,31.5N,66.8W,90
22227,AL071950,GEORGE,19501003,1200,  ,HU,31.9N,67.5W,90
22228,AL071950,GEORGE,19501003,1800,  ,HU,32.9N,67.8W,95
22229,AL071950,GEORGE,19501004,0,  ,HU,34.2N,68.0W,95
22230,AL071950,GEORGE,19501004,600,  ,HU,35.7N,67.3W,95
22231,AL071950,GEORGE,19501004,1200,  ,HU,37.3N,65.7W,95
22232,AL071950,GEORGE,19501004,1800,  ,HU,39.1N,63.7W,95
22265,AL091950,ITEM,19501009,1800,  ,HU,20.8N,93.8W,65
22266,AL091950,ITEM,19501010,0,  ,HU,20.5N,94.3W,75
22267,AL091950,ITEM,19501010,600,  ,HU,20.2N,94.7W,80
22268,AL091950,ITEM,19501010,1200,  ,HU,19.8N,95.1W,85
22269,AL091950,ITEM,19501010,1800,  ,HU,19.4N,95.4W,90
22270,AL091950,ITEM,19501011,0,  ,HU,19.1N,95.7W,90
22271,AL091950,ITEM,19501011,400, L,HU,18.9N,95.9W,90
22272,AL091950,ITEM,19501011,600,  ,HU,18.8N,95.9W,75
22283,AL101950,JIG,19501013,1200,  ,HU,25.4N,55.5W,65
22284,AL101950,JIG,19501013,1800,  ,HU,26.1N,56.7W,70
22285,AL101950,JIG,19501014,0,  ,HU,27.0N,57.7W,75
22286,AL101950,JIG,19501014,600,  ,HU,28.0N,58.6W,75
22287,AL101950,JIG,19501014,1200,  ,HU,29.0N,59.4W,80
22288,AL101950,JIG,19501014,1800,  ,HU,29.9N,60.1W,80
22289,AL101950,JIG,19501015,0,  ,HU,30.8N,60.3W,85
22290,AL101950,JIG,19501015,600,  ,HU,31.9N,60.2W,90
22291,AL101950,JIG,19501015,1200,  ,HU,33.0N,59.7W,100
22292,AL101950,JIG,19501015,1800,  ,HU,34.1N,58.5W,100
22293,AL101950,JIG,19501016,0,  ,HU,35.1N,57.4W,90
22313,AL111950,KING,19501016,0,  ,HU,18.4N,79.3W,65
22314,AL111950,KING,19501016,600,  ,HU,18.9N,79.0W,70
22315,AL111950,KING,19501016,1200,  ,HU,19.3N,78.7W,75
22316,AL111950,KING,19501016,1800,  ,HU,20.0N,78.3W,80
22317,AL111950,KING,19501016,2200, L,HU,20.9N,78.3W,80
22318,AL111950,KING,19501017,0,  ,HU,21.1N,78.2W,75
22319,AL111950,KING,19501017,600,  ,HU,22.2N,78.3W,65
22320,AL111950,KING,19501017,1200,  ,HU,23.2N,79.0W,70
22321,AL111950,KING,19501017,1800,  ,HU,24.0N,79.5W,90
22322,AL111950,KING,19501018,0,  ,HU,24.7N,79.8W,105
22323,AL111950,KING,19501018,500, L,HU,25.7N,80.2W,115
22324,AL111950,KING,19501018,600,  ,HU,25.9N,80.3W,115
22325,AL111950,KING,19501018,1200,  ,HU,27.1N,81.0W,80
22326,AL111950,KING,19501018,1800,  ,HU,28.6N,81.5W,70
22327,AL111950,KING,19501019,0,  ,HU,30.0N,82.4W,65
22371,AL131950,LOVE,19501019,1800,  ,HU,25.6N,91.0W,65
22372,AL131950,LOVE,19501020,0,  ,HU,25.4N,89.6W,70
22373,AL131950,LOVE,19501020,600,  ,HU,25.7N,88.3W,70
22374,AL131950,LOVE,19501020,1200,  ,HU,26.0N,87.3W,70
22375,AL131950,LOVE,19501020,1800,  ,HU,26.4N,86.5W,70
22376,AL131950,LOVE,19501021,0,  ,HU,27.1N,85.2W,70
22466,AL021951,ABLE,19510517,1200,  ,HU,28.2N,78.8W,65
22467,AL021951,ABLE,19510517,1800,  ,HU,27.5N,78.9W,70
22468,AL021951,ABLE,19510518,0,  ,HU,27.1N,78.6W,75
22469,AL021951,ABLE,19510518,600,  ,HU,26.9N,78.3W,75
22470,AL021951,ABLE,19510518,1200, L,HU,27.0N,77.9W,75
22471,AL021951,ABLE,19510518,1800,  ,HU,27.2N,77.5W,70
22472,AL021951,ABLE,19510519,0,  ,HU,27.4N,77.2W,70
22473,AL021951,ABLE,19510519,600,  ,HU,27.7N,76.9W,70
22474,AL021951,ABLE,19510519,1200,  ,HU,28.1N,76.6W,75
22475,AL021951,ABLE,19510519,1800,  ,HU,28.7N,76.3W,75
22476,AL021951,ABLE,19510520,0,  ,HU,29.5N,76.0W,75
22477,AL021951,ABLE,19510520,600,  ,HU,30.5N,75.7W,75
22478,AL021951,ABLE,19510520,1200,  ,HU,31.4N,75.4W,75
22479,AL021951,ABLE,19510520,1800,  ,HU,32.4N,75.2W,75
22480,AL021951,ABLE,19510521,0,  ,HU,33.5N,75.0W,75
22481,AL021951,ABLE,19510521,600,  ,HU,34.7N,74.6W,75
22482,AL021951,ABLE,19510521,1200,  ,HU,35.6N,74.2W,75
22483,AL021951,ABLE,19510521,1800,  ,HU,36.1N,73.8W,75
22484,AL021951,ABLE,19510522,0,  ,HU,36.3N,73.2W,80
22485,AL021951,ABLE,19510522,600,  ,HU,36.5N,72.3W,80
22486,AL021951,ABLE,19510522,1200,  ,HU,36.6N,71.1W,80
22487,AL021951,ABLE,19510522,1800,  ,HU,36.7N,69.9W,80
22488,AL021951,ABLE,19510523,0,  ,HU,36.8N,68.7W,80
22489,AL021951,ABLE,19510523,600,  ,HU,37.0N,67.0W,80
22490,AL021951,ABLE,19510523,1200,  ,HU,37.3N,65.0W,75
22491,AL021951,ABLE,19510523,1800,  ,HU,37.6N,63.5W,65
22528,AL041951,CHARLIE,19510816,600,  ,HU,15.6N,64.6W,65
22529,AL041951,CHARLIE,19510816,1200,  ,HU,15.9N,66.7W,65
22530,AL041951,CHARLIE,19510816,1800,  ,HU,16.2N,68.6W,70
22531,AL041951,CHARLIE,19510817,0,  ,HU,16.3N,70.2W,75
22532,AL041951,CHARLIE,19510817,600,  ,HU,16.4N,71.7W,80
22533,AL041951,CHARLIE,19510817,1200,  ,HU,16.6N,73.1W,85
22534,AL041951,CHARLIE,19510817,1800,  ,HU,17.1N,74.6W,95
22535,AL041951,CHARLIE,19510818,0,  ,HU,17.6N,76.2W,110
22536,AL041951,CHARLIE,19510818,300, L,HU,17.9N,76.9W,110
22537,AL041951,CHARLIE,19510818,600,  ,HU,18.1N,77.8W,85
22538,AL041951,CHARLIE,19510818,1200,  ,HU,18.3N,79.4W,75
22539,AL041951,CHARLIE,19510818,1800,  ,HU,18.6N,80.9W,75
22540,AL041951,CHARLIE,19510819,0,  ,HU,18.9N,82.2W,80
22541,AL041951,CHARLIE,19510819,600,  ,HU,19.2N,83.4W,85
22542,AL041951,CHARLIE,19510819,1200,  ,HU,19.4N,84.5W,85
22543,AL041951,CHARLIE,19510819,1800,  ,HU,19.8N,85.6W,100
22544,AL041951,CHARLIE,19510820,0,  ,HU,20.2N,86.7W,115
22545,AL041951,CHARLIE,19510820,200, L,HU,20.3N,87.0W,115
22546,AL041951,CHARLIE,19510820,300, L,HU,20.4N,87.3W,115
22547,AL041951,CHARLIE,19510820,600,  ,HU,20.6N,87.9W,90
22548,AL041951,CHARLIE,19510820,1200,  ,HU,21.0N,89.2W,70
22549,AL041951,CHARLIE,19510820,1800,  ,HU,21.4N,90.4W,65
22550,AL041951,CHARLIE,19510821,0,  ,HU,21.6N,91.6W,65
22551,AL041951,CHARLIE,19510821,600,  ,HU,21.6N,92.7W,65
22552,AL041951,CHARLIE,19510821,1200,  ,HU,21.6N,93.7W,65
22553,AL041951,CHARLIE,19510821,1800,  ,HU,21.6N,94.3W,65
22554,AL041951,CHARLIE,19510822,0,  ,HU,21.7N,94.9W,70
22555,AL041951,CHARLIE,19510822,600,  ,HU,21.9N,95.7W,80
22556,AL041951,CHARLIE,19510822,1200,  ,HU,22.1N,96.6W,85
22557,AL041951,CHARLIE,19510822,1800,  ,HU,22.2N,97.5W,100
22558,AL041951,CHARLIE,19510822,1900, L,HU,22.3N,97.8W,100
22559,AL041951,CHARLIE,19510823,0,  ,HU,22.3N,98.2W,65
22586,AL051951,DOG,19510902,0,  ,HU,14.1N,58.4W,65
22587,AL051951,DOG,19510902,600,  ,HU,14.1N,59.7W,70
22588,AL051951,DOG,19510902,1200,  ,HU,14.2N,61.1W,80
22589,AL051951,DOG,19510902,1800,  ,HU,14.2N,62.7W,75
22590,AL051951,DOG,19510903,0,  ,HU,14.3N,64.3W,70
22591,AL051951,DOG,19510903,600,  ,HU,14.4N,65.8W,70
22592,AL051951,DOG,19510903,1200,  ,HU,14.6N,67.4W,70
22593,AL051951,DOG,19510903,1800,  ,HU,14.8N,69.4W,70
22594,AL051951,DOG,19510904,0,  ,HU,15.0N,71.4W,65
22610,AL061951,EASY,19510903,1200,  ,HU,16.4N,43.3W,65
22611,AL061951,EASY,19510903,1800,  ,HU,16.6N,44.5W,70
22612,AL061951,EASY,19510904,0,  ,HU,16.7N,45.7W,75
22613,AL061951,EASY,19510904,600,  ,HU,16.9N,46.9W,80
22614,AL061951,EASY,19510904,1200,  ,HU,17.2N,48.2W,85
22615,AL061951,EASY,19510904,1800,  ,HU,17.8N,49.7W,90
22616,AL061951,EASY,19510905,0,  ,HU,18.7N,51.3W,95
22617,AL061951,EASY,19510905,600,  ,HU,19.7N,52.9W,95
22618,AL061951,EASY,19510905,1200,  ,HU,20.6N,54.4W,90
22619,AL061951,EASY,19510905,1800,  ,HU,21.2N,55.9W,90
22620,AL061951,EASY,19510906,0,  ,HU,21.5N,57.4W,85
22621,AL061951,EASY,19510906,600,  ,HU,21.9N,59.1W,85
22622,AL061951,EASY,19510906,1200,  ,HU,22.3N,60.6W,90
22623,AL061951,EASY,19510906,1800,  ,HU,22.6N,61.9W,100
22624,AL061951,EASY,19510907,0,  ,HU,23.0N,63.2W,110
22625,AL061951,EASY,19510907,600,  ,HU,23.6N,64.6W,115
22626,AL061951,EASY,19510907,1200,  ,HU,24.5N,66.0W,120
22627,AL061951,EASY,19510907,1800,  ,HU,25.4N,66.9W,125
22628,AL061951,EASY,19510908,0,  ,HU,26.2N,67.5W,130
22629,AL061951,EASY,19510908,600,  ,HU,27.1N,67.6W,130
22630,AL061951,EASY,19510908,1200,  ,HU,27.9N,67.4W,125
22631,AL061951,EASY,19510908,1800,  ,HU,28.6N,67.1W,120
22632,AL061951,EASY,19510909,0,  ,HU,29.4N,66.4W,110
22633,AL061951,EASY,19510909,600,  ,HU,29.9N,65.5W,100
22634,AL061951,EASY,19510909,1200,  ,HU,30.5N,64.3W,95
22635,AL061951,EASY,19510909,1800,  ,HU,31.6N,62.6W,90
22636,AL061951,EASY,19510910,0,  ,HU,33.0N,61.1W,85
22637,AL061951,EASY,19510910,600,  ,HU,34.2N,59.7W,85
22638,AL061951,EASY,19510910,1200,  ,HU,35.4N,58.1W,85
22639,AL061951,EASY,19510910,1800,  ,HU,36.7N,56.7W,80
22640,AL061951,EASY,19510911,0,  ,HU,37.9N,55.5W,80
22641,AL061951,EASY,19510911,600,  ,HU,39.0N,54.1W,75
22642,AL061951,EASY,19510911,1200,  ,HU,39.5N,52.6W,70
22665,AL071951,FOX,19510905,0,  ,HU,15.6N,34.5W,65
22666,AL071951,FOX,19510905,600,  ,HU,16.3N,36.2W,70
22667,AL071951,FOX,19510905,1200,  ,HU,16.8N,37.8W,75
22668,AL071951,FOX,19510905,1800,  ,HU,17.3N,39.3W,75
22669,AL071951,FOX,19510906,0,  ,HU,17.8N,40.7W,80
22670,AL071951,FOX,19510906,600,  ,HU,18.3N,42.1W,85
22671,AL071951,FOX,19510906,1200,  ,HU,18.9N,43.7W,90
22672,AL071951,FOX,19510906,1800,  ,HU,19.6N,45.6W,90
22673,AL071951,FOX,19510907,0,  ,HU,20.3N,47.3W,95
22674,AL071951,FOX,19510907,600,  ,HU,21.1N,49.0W,95
22675,AL071951,FOX,19510907,1200,  ,HU,22.0N,50.7W,100
22676,AL071951,FOX,19510907,1800,  ,HU,23.1N,52.4W,100
22677,AL071951,FOX,19510908,0,  ,HU,24.3N,53.8W,100
22678,AL071951,FOX,19510908,600,  ,HU,25.5N,55.2W,95
22679,AL071951,FOX,19510908,1200,  ,HU,27.2N,56.6W,95
22680,AL071951,FOX,19510908,1800,  ,HU,29.6N,57.9W,95
22681,AL071951,FOX,19510909,0,  ,HU,32.2N,58.7W,90
22682,AL071951,FOX,19510909,600,  ,HU,35.1N,59.1W,90
22683,AL071951,FOX,19510909,1200,  ,HU,37.8N,58.2W,85
22684,AL071951,FOX,19510909,1800,  ,HU,40.3N,54.6W,80
22720,AL091951,HOW,19511003,600,  ,HU,30.1N,77.3W,70
22721,AL091951,HOW,19511003,1200,  ,HU,31.4N,76.5W,75
22722,AL091951,HOW,19511003,1800,  ,HU,32.1N,76.1W,80
22723,AL091951,HOW,19511004,0,  ,HU,32.8N,75.7W,85
22724,AL091951,HOW,19511004,600,  ,HU,33.6N,75.2W,85
22725,AL091951,HOW,19511004,1200,  ,HU,34.3N,74.6W,85
22726,AL091951,HOW,19511004,1800,  ,HU,34.9N,74.0W,80
22727,AL091951,HOW,19511005,0,  ,HU,35.4N,73.4W,80
22728,AL091951,HOW,19511005,600,  ,HU,36.1N,72.6W,80
22729,AL091951,HOW,19511005,1200,  ,HU,36.9N,71.6W,85
22730,AL091951,HOW,19511005,1800,  ,HU,37.7N,70.4W,85
22731,AL091951,HOW,19511006,0,  ,HU,38.4N,69.2W,85
22732,AL091951,HOW,19511006,600,  ,HU,39.1N,67.6W,85
22779,AL111951,JIG,19511015,1200,  ,HU,29.0N,75.5W,65
22780,AL111951,JIG,19511015,1800,  ,HU,30.3N,74.9W,65
22781,AL111951,JIG,19511016,0,  ,HU,31.1N,74.4W,65
22782,AL111951,JIG,19511016,600,  ,HU,31.5N,73.9W,65
22893,AL021952,ABLE,19520829,1800,  ,HU,27.9N,76.3W,65
22894,AL021952,ABLE,19520830,0,  ,HU,28.5N,77.7W,65
22895,AL021952,ABLE,19520830,600,  ,HU,29.1N,78.8W,70
22896,AL021952,ABLE,19520830,1200,  ,HU,29.8N,79.5W,70
22897,AL021952,ABLE,19520830,1800,  ,HU,30.7N,79.9W,80
22898,AL021952,ABLE,19520831,0,  ,HU,31.7N,80.4W,85
22899,AL021952,ABLE,19520831,300, L,HU,32.3N,80.6W,85
22900,AL021952,ABLE,19520831,600,  ,HU,32.9N,80.8W,65
22925,AL041952,BAKER,19520901,1800,  ,HU,20.1N,60.5W,65
22926,AL041952,BAKER,19520902,0,  ,HU,21.1N,61.2W,65
22927,AL041952,BAKER,19520902,600,  ,HU,22.0N,62.1W,65
22928,AL041952,BAKER,19520902,1200,  ,HU,22.8N,63.0W,65
22929,AL041952,BAKER,19520902,1800,  ,HU,23.7N,64.2W,65
22930,AL041952,BAKER,19520903,0,  ,HU,24.5N,65.3W,65
22931,AL041952,BAKER,19520903,600,  ,HU,25.2N,66.3W,65
